date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise_hhmm,sunrise_unixtime,sunrise_f,sunset_hhmm,sunset_unixtime,sunset_f,daylight,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,"min_cloud_cover_10"
2022-07-18,22.9,20.74,20.39,17.9,31,,98,89.3,82.5,67,20.8,18.9,17.7,14.6,21,11.83,13,5,28,4,101.32,100.83,100.83,100.35,99.96,99.47,99.47,98.99,24100,17954.2,14450,4800,2.7,2.2,2.2,1.7,0,2.4,15.4,13.4,10.4,24.4,24.4,0,0,05:32:00,1658136720,5.53,20:46:00,1658191560,20.77,15.23,4,4,25,25,18,19,4571,,,,,8,6.8,4.5,1,,,,""
2022-07-17,31.2,23.97,23.6,16,34,,88,59.2,61.5,35,17.7,15,15.2,12.7,12,8,8,4,,,101.63,101.47,101.48,101.33,100.26,100.11,100.12,99.97,24100,24100,24100,24100,3.2,2.7,2.5,1.9,0,5.6,18.6,16.6,13.6,0,0,0,0,05:31:00,1658050260,5.52,20:47:00,1658105220,20.78,15.27,8,8,31,31,18,18,27912,,,,,5,2.5,2.5,0,,,,""
2022-07-16,29.1,22.81,22.15,15.2,31,,84,55.7,59,34,14.6,12.9,12.9,11.3,21,10.21,13,5,32,28,101.9,101.7,101.67,101.44,100.53,100.33,100.3,100.07,24100,24100,24100,24100,3.1,2.4,2.5,1.8,0,4.2,17.1,15.2,12.2,0,0,0,0,05:30:00,1657963800,5.5,20:47:00,1658018820,20.78,15.28,3,9,29,30,16,16,29462,,,,,8,4.2,4.5,1,,,,""
2022-07-15,27.5,20.89,19.55,11.6,29,,98,62.8,67.5,37,14.7,12.7,12.4,10.2,16,8.38,8.5,1,,,102.16,102.02,102.02,101.87,100.78,100.65,100.63,100.49,24100,24100,24100,24100,1.9,1.5,1.4,1,0,1.6,14.6,12.6,9.6,0,0,0,0,05:29:00,1657877340,5.48,20:48:00,1657932480,20.8,15.32,8,8,27,27,16,17,25402,,,,,8,4.1,4.5,1,,,,""
2022-07-14,25.2,19.64,19.55,13.9,26,,96,68,67.5,39,15.5,12.8,12.2,8.8,18,7.83,10,2,41,33,101.99,101.74,101.76,101.53,100.61,100.36,100.39,100.16,24100,24100,24100,24100,2.2,1.5,1.6,1,0,1.6,14.6,12.6,9.6,0,0,0,0,05:28:00,1657790880,5.47,20:49:00,1657846140,20.82,15.35,7,7,25,25,12,12,23073,,,,,8,5.8,5,2,,,,""
2022-07-13,25.9,20.07,19.45,13,27,,96,64.5,67,38,14.7,12.3,12.2,9.8,18,12.29,12,6,30,31,101.54,101.26,101.22,100.89,100.17,99.89,99.85,99.53,24100,24100,24100,24100,1.8,1.4,1.4,1,0,1.4,14.4,12.4,9.4,0.8,0.8,0,0,05:27:00,1657704420,5.45,20:49:00,1657759740,20.82,15.37,8,8,25,25,14,15,24931,,,,,8,5,4.5,1,,,,""
2022-07-12,27.4,21.23,21.15,14.9,32,,99,79.9,77.5,56,19.9,17.4,17,14.1,32,20.42,18.5,5,44,29,100.82,100.17,100.33,99.84,99.46,98.82,98.98,98.5,24100,20495.8,15250,6400,3.7,2.5,2.5,1.4,0,3.1,16.1,14.2,11.2,20.8,20.8,0,0,05:26:00,1657617960,5.43,20:50:00,1657673400,20.83,15.4,3,5,23,26,12,13,17651,,,,,8,6.7,5.5,3,,,,""
2022-07-11,29.9,22.55,22.65,15.4,32,,79,54.6,53,27,14.9,12.2,10.4,6,27,15.17,17,7,44,20,101.29,100.77,100.76,100.23,99.93,99.41,99.4,98.88,24100,24100,24100,24100,3.8,2.5,2.7,1.6,0,4.7,17.6,15.7,12.7,1.7,1.7,0,0,05:25:00,1657531500,5.42,20:51:00,1657587060,20.85,15.43,9,9,27,27,18,19,21844,,,,,8,6,4.5,1,,,,""
2022-07-10,29.1,20.4,20.25,11.4,31,,83,59.2,60,37,14.3,11.8,11.6,8.9,30,13.04,18,6,42,19,102.04,101.71,101.66,101.28,100.65,100.33,100.28,99.91,24100,24100,24100,24100,2.2,1.6,1.7,1.2,0,2.2,15.2,13.2,10.2,0,0,0,0,05:24:00,1657445040,5.4,20:51:00,1657500660,20.85,15.45,8,8,28,29,15,16,27219,,,,,7,4.1,4,1,,,,""
2022-07-09,23.9,17.31,17.45,11,,,77,51.9,54.5,32,8.8,6.8,6.5,4.3,18,12.21,11,4,39,26,102.28,102.13,102.15,102.02,100.89,100.75,100.76,100.63,24100,24100,24100,24100,1.6,1.3,1.3,1,0.6,0,12.4,10.4,7.5,0,0,0,0,05:24:00,1657358640,5.4,20:52:00,1657414320,20.87,15.47,8,8,23,24,11,12,30300,,,,,2,1.1,1,0,,,,""
2022-07-08,25.6,20.19,19.8,14,28,,89,58.4,62,35,14.1,11.2,10,5.9,28,17.88,18.5,9,41,28,101.99,101.59,101.66,101.33,100.61,100.21,100.28,99.96,24100,24100,24100,24100,1.9,1.6,1.6,1.4,0,1.8,14.8,12.8,9.8,0,0,0,0,05:23:00,1657272180,5.38,20:52:00,1657327920,20.87,15.48,9,9,27,27,11,11,23958,,,,,6,3.9,3,0,,,,""
2022-07-07,26.2,19.57,18.2,10.2,27,,91,57.8,63,35,13.1,10.3,10.2,7.4,16,8.12,8.5,1,35,26,101.84,101.6,101.58,101.33,100.46,100.23,100.21,99.96,24100,24100,24100,24100,1.9,1.5,1.4,1,0,0.2,13.2,11.2,8.2,0,0,0,0,05:22:00,1657185720,5.37,20:53:00,1657241580,20.88,15.52,9,9,27,27,14,15,30970,,,,,7,3,3.5,0,,,,""
2022-07-06,24.4,19.48,18,11.6,26,,98,66.7,70.5,43,16.6,12.5,12.3,8.1,23,14.58,13,3,36,2,101.7,101.39,101.24,100.79,100.32,100.01,99.87,99.42,24100,21779.2,13050,2000,1.6,1.5,1.4,1.1,0,0,13,11,8,0.8,0.8,0,0,05:21:00,1657099260,5.35,20:53:00,1657155180,20.88,15.53,7,7,25,25,10,11,26981,,,,,8,4.6,4,0,,,,""
2022-07-05,21.1,18.25,18.7,16.3,25,,98,83.4,84.5,71,17.1,15.3,14.9,12.7,15,10.42,10,5,,,101.79,101.29,101.3,100.8,100.42,99.92,99.92,99.43,24100,19254.2,13250,2400,2.3,1.7,1.8,1.3,0,0.7,13.7,11.7,8.7,1.7,1.7,0,0,05:21:00,1657012860,5.35,20:53:00,1657068780,20.88,15.53,4,4,21,21,14,15,7216,,,,,8,7.8,6.5,5,,,,""
2022-07-04,27.1,20.4,19.85,12.6,27,,87,58.1,59,31,13.6,11.2,11,8.4,25,10.21,14,3,36,33,102.09,101.93,101.93,101.77,100.71,100.55,100.55,100.39,24100,24100,24100,24100,1.8,1.6,1.5,1.2,0,1.8,14.8,12.8,9.8,0,0,0,0,05:20:00,1656926400,5.33,20:54:00,1656982440,20.9,15.57,8,8,28,28,17,17,28853,,,,,8,4.8,5,2,,,,""
2022-07-03,25.2,19.23,18.45,11.7,25,,83,52.5,58.5,34,10.6,8.8,8.4,6.3,28,16.79,18.5,9,42,26,101.89,101.67,101.58,101.28,100.51,100.3,100.21,99.91,24100,24100,24100,24100,2,1.4,1.5,1,0,0.4,13.4,11.4,8.4,0,0,0,0,05:19:00,1656839940,5.32,20:54:00,1656896040,20.9,15.58,8,8,24,24,11,12,29806,,,,,8,3,4,0,,,,""
2022-07-02,27.9,21.69,21.1,14.3,29,,81,48.5,55.5,30,17.4,9.8,11.2,5,34,20.08,23,12,51,25,101.29,101.03,101.03,100.78,99.92,99.67,99.67,99.42,24100,23633.3,18500,12900,3.2,2.2,2.4,1.6,0,3.1,16.1,14.1,11.1,0,0,0,0,05:19:00,1656753540,5.32,20:54:00,1656809640,20.9,15.58,8,8,27,27,12,12,26008,,,,,8,2.9,4,0,,,,""
2022-07-01,28.5,23.04,23.8,19.1,34,,81,67.2,66.5,52,18.8,16.6,15.7,12.5,29,15.33,18,7,48,21,101.44,101.05,101.1,100.76,100.07,99.69,99.74,99.4,24100,24100,24100,24100,3.9,3.1,3.2,2.5,0,5.8,18.8,16.8,13.8,0,0,0,0,05:18:00,1656667080,5.3,20:54:00,1656723240,20.9,15.6,9,9,28,29,15,15,16331,,,,,8,7.2,6.5,5,,,,""
2022-06-30,25,17.65,17.7,10.4,28,,100,76,72.5,45,15.5,12.8,13.1,10.7,18,8.96,9.5,1,32,21,102.41,102.02,101.92,101.43,101.01,100.63,100.53,100.06,24100,16745.8,12150,200,2.6,1.7,1.8,1,0.3,0,12.7,10.7,7.7,0,0,0,0,05:18:00,1656580680,5.3,20:54:00,1656636840,20.9,15.6,9,9,24,25,19,21,19990,,,,,8,5.3,4,0,,,,""
2022-06-29,22.5,16.78,16.95,11.4,25,,100,80.7,77.5,55,16.3,13.3,13.7,11.1,22,12.12,12,2,40,25,102.28,102.1,102.15,102.02,100.89,100.71,100.76,100.64,24100,23766.7,20100,16100,2.5,1.9,1.9,1.3,1.1,0,11.9,9.9,7,1.8,1.8,0,0,05:17:00,1656494220,5.28,20:55:00,1656550500,20.92,15.63,3,5,21,22,11,12,14343,,,,,8,5.1,4,0,,,,""
2022-06-28,24.7,18.79,18.7,12.7,26,,96,67,67.5,39,14.2,11.8,10.8,7.4,18,12.46,9.5,1,58,33,102.13,101.98,101.93,101.73,100.74,100.59,100.54,100.35,24100,24100,24100,24100,2.1,1.6,1.6,1,0,0.7,13.7,11.7,8.7,0,0,0,0,05:17:00,1656407820,5.28,20:55:00,1656464100,20.92,15.63,8,8,24,25,14,15,28132,,,,,8,4.5,4,0,,,,""
2022-06-27,22.8,19.88,18.85,14.9,29,,97,67,69.5,42,20.1,13,14.2,8.4,31,20.58,20,9,52,26,101.71,101.21,101.25,100.79,100.33,99.85,99.89,99.44,24100,22633.3,18500,12900,2.8,1.9,2,1.2,0,0.9,13.8,11.8,8.8,1,1,0,0,05:16:00,1656321360,5.27,20:55:00,1656377700,20.92,15.65,8,9,22,23,13,14,26365,,,,,8,6.1,5,2,,,,""
2022-06-26,31.4,23.7,23.75,16.1,38,,92,70.8,70.5,49,19.8,17.9,17.4,15,34,13.25,17.5,1,49,20,101.73,101.34,101.33,100.93,100.37,99.98,99.98,99.58,24100,24100,24100,24100,3.6,2.8,2.6,1.7,0,5.8,18.8,16.8,13.8,0,0,0,0,05:16:00,1656234960,5.27,20:55:00,1656291300,20.92,15.65,10,10,30,30,19,19,20568,,,,,8,5.6,4,0,,,,""
2022-06-25,30.9,23.74,22.95,15,35,,96,65.8,67,38,17.8,16.3,16.3,14.8,13,7.58,7,1,,,101.97,101.83,101.82,101.67,100.6,100.46,100.45,100.3,24100,24100,24100,24100,2.8,2.1,2,1.2,0,5,17.9,15.9,12.9,0,0,0,0,05:15:00,1656148500,5.25,20:55:00,1656204900,20.92,15.67,10,10,31,31,16,16,29396,,,,,7,2.6,3.5,0,,,,""
2022-06-24,27.6,20.86,20.3,13,31,,100,75,69,38,18.5,15.5,15,11.5,15,6.79,8.5,2,,,101.68,101.58,101.58,101.47,100.31,100.21,100.2,100.09,24100,23433.3,20100,16100,2.4,1.7,1.7,1,0,2.3,15.3,13.3,10.3,0.2,0.2,0,0,05:15:00,1656062100,5.25,20:55:00,1656118500,20.92,15.67,9,9,28,28,14,15,22936,,,,,8,5.1,4,0,,,,""
2022-06-23,20.8,18.32,17.6,14.4,26,,100,91.3,87.5,75,18.5,16.9,16.9,15.3,26,10.08,16,6,31,18,101.46,101.19,101.18,100.9,100.08,99.82,99.81,99.54,24100,21166.7,18500,12900,2.6,2.2,2.1,1.6,0.4,0,12.6,10.6,7.6,1.3,1.3,0,0,05:15:00,1655975700,5.25,20:54:00,1656032040,20.9,15.65,6,6,19,21,13,14,6695,,,,,8,7,5,2,,,,""
2022-06-22,28.9,21.68,21.65,14.4,38,,100,80.7,81,62,22.1,18,18.2,14.4,27,12.88,17,7,39,17,101.34,101.09,101.09,100.85,99.96,99.72,99.72,99.49,24100,20641.7,13050,2000,3.8,2.5,2.6,1.5,0,3.6,16.6,14.7,11.7,0,0,0,0,05:15:00,1655889300,5.25,20:54:00,1655945640,20.9,15.65,9,11,26,28,18,18,22308,,,,,8,6.4,6.5,5,,,,""
2022-06-21,17.2,15.1,15.2,13.2,,,97,85.2,81,65,15.3,12.6,12,8.7,21,12.75,14.5,8,35,12,101.92,101.71,101.65,101.38,100.54,100.32,100.27,100,24100,20287.5,15250,6400,2.4,2.3,2.2,2,2.8,0,10.2,8.2,5.2,16.9,16.9,0,0,05:14:00,1655802840,5.23,20:54:00,1655859240,20.9,15.67,2,6,17,21,15,16,4851,,,,,8,7.5,6.5,5,,,,""
2022-06-20,25.2,17.92,16.35,7.5,,,84,49.4,52.5,21,9.2,6.1,5.1,1,15,9,9,3,28,28,102.13,101.95,101.95,101.78,100.74,100.56,100.57,100.4,24100,24100,24100,24100,3,2.3,2.5,1.9,1.6,0,11.3,9.3,6.3,0,0,0,0,05:14:00,1655716440,5.23,20:54:00,1655772840,20.9,15.67,9,9,24,24,11,11,30514,,,,,6,2.2,3,0,,,,""
2022-06-19,22.5,14.99,15.45,8.4,,,68,48,48.5,29,4.7,3.5,3.5,2.2,37,23.42,24.5,12,57,33,101.98,101.81,101.83,101.68,100.58,100.42,100.44,100.29,24100,24100,24100,24100,2.1,1.6,1.6,1.2,2.5,0,10.4,8.4,5.5,0,0,0,0,05:14:00,1655630040,5.23,20:54:00,1655686440,20.9,15.67,7,7,21,21,7,7,31367,,,,,3,1.4,1.5,0,,,,""
2022-06-18,16.3,11.94,12.85,9.4,,,74,60,57.5,41,6.5,4.2,4.1,1.7,44,30.79,32,20,62,33,101.7,101.13,101.11,100.53,100.3,99.74,99.73,99.16,24100,24100,24100,24100,1.6,1.3,1.3,1,5.2,0,7.8,5.8,2.8,0,0,0,0,05:14:00,1655543640,5.23,20:53:00,1655599980,20.88,15.65,5,6,17,17,8,9,19104,,,,,8,5.2,4,0,,,,""
2022-06-17,25.9,20.05,18.29,10.7,29,,96,63.2,67.5,39,19.8,12.3,12.8,5.7,39,27.58,27,15,71,29,100.56,100.16,100.22,99.87,99.49,98.82,99.01,98.53,24100,24100,24100,24100,2.9,2.1,2,1,0,0.3,13.3,11.3,8.3,0.4,0.4,0,0,05:14:00,1655457240,5.23,20:53:00,1655513580,20.88,15.65,7,7,25,26,8,10,22142,,,,,8,5.5,5,2,,,,""
2022-06-16,30.1,22.77,23.7,17.3,39,,99,82.9,84,69,23.6,19.7,20.1,16.6,24,15.04,16,8,69,22,101.57,100.9,100.97,100.37,100.2,99.54,99.61,99.02,24100,23100,20100,16100,3.7,2.6,2.6,1.6,0,5.7,18.7,16.7,13.7,8.2,8.2,0,0,05:14:00,1655370840,5.23,20:52:00,1655427120,20.87,15.63,6,8,28,30,17,17,14523,,,,,8,5.8,4,0,,,,""
2022-06-15,24.4,19.68,19.64,14.9,28,,91,73.2,75,59,16.9,14.7,14.9,12.9,21,13.75,12.5,4,35,11,102.08,101.79,101.81,101.53,100.7,100.42,100.43,100.16,24100,24100,24100,24100,2.6,2,2,1.3,0,1.6,14.6,12.6,9.6,0,0,0,0,05:14:00,1655284440,5.23,20:52:00,1655340720,20.87,15.63,10,10,27,27,19,19,16151,,,,,8,6,4.5,1,,,,""
2022-06-14,28.4,19.96,19.54,10.7,30,,100,64.6,68,36,13.3,11.9,11.6,9.9,27,11.71,15,3,42,32,101.62,101.48,101.52,101.41,100.25,100.11,100.14,100.04,24100,24100,24100,24100,2.2,1.6,1.6,1,0,1.5,14.5,12.5,9.5,0,0,0,0,05:14:00,1655198040,5.23,20:52:00,1655254320,20.87,15.63,9,9,25,25,13,13,28035,,,,,6,2.4,3,0,,,,""
2022-06-13,22.6,17.35,16.89,11.2,,,100,70.7,73.5,47,14.9,11.4,11.3,7.8,27,13.75,15.5,4,41,31,101.51,101.36,101.28,101.05,100.13,99.99,99.9,99.68,24100,24100,24100,24100,2.2,1.5,1.7,1.2,1.1,0,11.9,9.9,6.9,0,0,0,0,05:14:00,1655111640,5.23,20:51:00,1655167860,20.85,15.62,6,6,23,23,12,12,25542,,,,,7,4.1,4,1,,,,""
2022-06-12,23.4,17.19,18.14,12.9,28,,100,82.1,81.5,63,17,14,13.9,10.8,16,9.29,10.5,5,,,101.19,101.05,101.03,100.87,99.81,99.67,99.65,99.5,24100,22766.7,20100,16100,2.6,2.2,2.2,1.9,0,0.1,13.1,11.1,8.1,2.3,2.3,0,0,05:14:00,1655025240,5.23,20:51:00,1655081460,20.85,15.62,3,3,23,23,12,12,10038,,,,,8,6.4,4.5,1,,,,""
2022-06-11,25.2,17.24,17.7,10.2,25,,97,68.5,66,35,12.1,10.7,10.2,8.4,24,11.79,14,4,52,19,101.25,101.1,101.1,100.95,99.87,99.73,99.73,99.58,24100,24100,24100,24100,2.6,1.8,1.8,1,0.3,0,12.7,10.7,7.7,0,0,0,0,05:14:00,1654938840,5.23,20:50:00,1654995000,20.83,15.6,8,8,24,24,13,13,27057,,,,,7,4.6,3.5,0,,,,""
2022-06-10,21.7,16.07,16.5,11.3,,,93,76.7,72,51,13.5,11.7,12,10.5,29,16.54,18,7,38,27,101.1,100.73,100.79,100.48,99.72,99.36,99.42,99.11,24100,24100,24100,24100,1.7,1.5,1.4,1.2,1.5,0,11.5,9.5,6.5,0.4,0.4,0,0,05:14:00,1654852440,5.23,20:49:00,1654908540,20.82,15.58,6,6,21,21,10,11,24123,,,,,8,6.2,5.5,3,,,,""
2022-06-09,19.5,15.03,16.2,12.9,,,97,85.1,78,59,14.6,12.4,12.2,9.7,23,12.08,12,1,33,29,100.99,100.64,100.74,100.49,99.62,99.27,99.37,99.12,24100,19695.8,14450,4800,1.8,1.5,1.6,1.3,1.8,0,11.2,9.2,6.2,29.8,29.8,0,0,05:15:00,1654766100,5.25,20:49:00,1654822140,20.82,15.57,3,3,17,18,11,11,13338,,,,,8,7.7,7,6,,,,""
2022-06-08,24,18.45,19.1,14.2,25,,94,70.3,66.5,39,14.7,12.3,11.6,8.4,28,16.79,18,8,40,27,101.13,100.97,100.87,100.61,99.76,99.6,99.5,99.24,24100,23766.7,20100,16100,2.1,1.7,1.8,1.4,0,1.1,14.1,12.1,9.1,0,0,0,0,05:15:00,1654679700,5.25,20:48:00,1654735680,20.8,15.55,7,8,23,23,13,14,28776,,,,,8,5.6,5,2,,,,""
2022-06-07,19.1,16.76,16.95,14.8,,,97,91.5,89,81,16.9,15.4,15.1,13.3,26,15.88,18.5,11,44,18,101.26,100.86,100.91,100.55,99.89,99.49,99.53,99.18,24100,16791.7,14050,4000,2.8,2.5,2.5,2.1,1.1,0,11.9,9.9,7,17.9,17.9,0,0,05:15:00,1654593300,5.25,20:47:00,1654649220,20.78,15.53,4,4,19,21,14,16,4440,,,,,8,8,7.5,7,,,,""
2022-06-06,21.1,16.42,14.25,7.4,,,89,67.8,69.5,50,13,10.3,9.7,6.4,18,10.67,11.5,5,,,101.7,101.53,101.49,101.28,100.32,100.15,100.11,99.9,24100,23300,18500,12900,3.2,2.4,2.2,1.3,3.8,0,9.2,7.2,4.2,2.8,2.8,0,0,05:15:00,1654506900,5.25,20:47:00,1654562820,20.78,15.53,7,8,22,23,16,17,13454,,,,,8,6.3,4,0,,,,""
2022-06-05,22.4,14.93,14.25,6.1,,,91,61.8,63,35,10.1,6.8,7.5,5,23,13,14,5,36,31,101.5,101.4,101.38,101.27,100.11,100.01,99.99,99.88,24100,24100,24100,24100,2.9,1.7,2,1.1,3.8,0,9.2,7.2,4.2,0,0,0,0,05:16:00,1654420560,5.27,20:46:00,1654476360,20.77,15.5,7,7,22,23,9,9,30748,,,,,6,2.7,3.5,1,,,,""
2022-06-04,20,14.69,13.9,7.8,,,94,66.2,65.5,37,11.7,7.9,7.5,3.2,31,17,18,5,54,30,101.28,101.01,101.06,100.83,99.89,99.64,99.67,99.46,24100,24100,24100,24100,2.2,1.8,1.8,1.4,4.1,0,8.9,6.9,3.9,0,0,0,0,05:16:00,1654334160,5.27,20:45:00,1654389900,20.75,15.48,7,7,20,20,9,9,22978,,,,,8,5.5,4.5,1,,,,""
2022-06-03,23.9,16.99,17.5,11.1,,,99,73.2,66,33,15.1,11.2,10.7,6.2,25,13.04,14,3,47,21,100.96,100.81,100.76,100.55,99.58,99.43,99.38,99.18,24100,22316.7,12350,600,2.2,1.8,1.8,1.4,0.5,0,12.5,10.5,7.5,14.6,14.6,0,0,05:17:00,1654247820,5.28,20:44:00,1654303440,20.73,15.45,8,8,24,24,11,11,26769,,,,,8,5.3,4.5,1,,,,""
2022-06-02,19,15.49,15.75,12.5,,,99,90,88.5,78,15.3,13.8,13.8,12.3,21,9.75,11,1,33,7,100.93,100.81,100.81,100.69,99.55,99.44,99.44,99.32,24100,18087.5,12350,600,2.2,1.8,1.7,1.2,2.2,0,10.8,8.8,5.8,0.2,0.2,0,0,05:17:00,1654161420,5.28,20:44:00,1654217040,20.73,15.45,6,6,21,21,14,14,11830,,,,,8,7.6,7.5,7,,,,""
2022-06-01,19.1,15.3,15.55,12,,,98,78.9,81.5,65,15.6,11.6,11.4,7.2,26,12.38,13.5,1,37,8,101.56,101.16,101.15,100.75,100.18,99.79,99.78,99.38,24100,18766.7,13050,2000,2.4,1.9,2,1.6,2.5,0,10.6,8.6,5.5,5.5,5.5,0,0,05:18:00,1654075080,5.3,20:43:00,1654130580,20.72,15.42,4,4,17,18,13,14,10353,,,,,8,7.5,5.5,3,,,,""
2022-05-31,24.5,19.98,19.25,14,29,,90,69.5,73.5,57,18.5,14.2,12.8,7.1,27,16.21,15.5,4,41,10,101.59,101.48,101.42,101.26,100.22,100.11,100.06,99.9,24100,24100,24100,24100,3.8,2.7,2.9,2,0,1.2,14.2,12.2,9.2,0,0,0,0,05:18:00,1653988680,5.3,20:42:00,1654044120,20.7,15.4,9,9,27,27,14,15,27937,,,,,7,5.7,5,3,,,,""
2022-05-30,29.2,21.25,20.75,12.3,34,,89,68.2,69,49,18,14.9,14.3,10.6,27,14.17,15.5,4,37,18,101.77,101.48,101.46,101.15,100.39,100.11,100.08,99.78,24100,24100,24100,24100,3.7,2.9,3,2.3,0,2.8,15.8,13.8,10.8,0,0,0,0,05:19:00,1653902340,5.32,20:41:00,1653957660,20.68,15.37,9,9,30,30,18,18,20243,,,,,8,6.1,5.5,3,,,,""
2022-05-29,26.1,18.27,17.85,9.6,27,,95,64.1,66,37,12.9,10.8,10.8,8.7,23,10.88,14,5,34,25,101.72,101.56,101.51,101.3,100.34,100.18,100.13,99.92,24100,24100,24100,24100,2.7,2.1,2.1,1.5,0.1,0,12.8,10.8,7.8,0,0,0,0,05:20:00,1653816000,5.33,20:40:00,1653871200,20.67,15.33,8,8,26,26,13,13,25003,,,,,7,3.4,3.5,0,,,,""
2022-05-28,22.6,17.8,17.8,13,,,97,67.5,68,39,16.6,11.1,12.1,7.6,34,16.5,20,6,41,31,101.23,100.79,100.81,100.39,99.85,99.42,99.44,99.03,24100,23766.7,20100,16100,2.3,1.7,1.6,1,0.2,0,12.8,10.8,7.8,1.1,1.1,0,0,05:20:00,1653729600,5.33,20:39:00,1653784740,20.65,15.32,8,8,23,23,9,10,24317,,,,,8,6.4,6,4,,,,""
2022-05-27,21.5,19.18,19.3,17.1,27,,97,89.8,83.5,70,18.8,17.4,16.9,14.9,28,16.92,17.5,7,43,21,100.98,100.62,100.64,100.3,99.62,99.26,99.28,98.94,24100,18366.7,16900,9700,2.2,1.9,1.8,1.4,0,1.3,14.3,12.3,9.3,16.2,16.2,0,0,05:21:00,1653643260,5.35,20:38:00,1653698280,20.63,15.28,4,4,21,21,16,16,9735,,,,,8,7.7,7.5,7,,,,""
2022-05-26,24.9,19.09,18.75,12.6,29,,93,67.6,72.5,52,15.8,12.7,11.2,6.5,31,19.21,19.5,8,55,20,102.16,101.5,101.57,100.98,100.77,100.12,100.19,99.62,24100,21833.3,16900,9700,2.9,2.4,2.5,2,0,0.8,13.8,11.8,8.8,2.5,2.5,0,0,05:22:00,1653556920,5.37,20:37:00,1653611820,20.62,15.25,6,6,23,23,18,18,11632,,,,,8,7.7,7.5,7,,,,""
2022-05-25,21.2,15.05,12.95,4.7,,,93,57.2,62.5,32,7.8,5.8,5.5,3.3,16,7.46,8.5,1,31,8,102.94,102.65,102.6,102.26,101.53,101.25,101.2,100.87,24100,24100,24100,24100,3.1,2.2,2.1,1.2,5,0,8,6,3,0,0,0,0,05:23:00,1653470580,5.38,20:36:00,1653525360,20.6,15.22,8,8,23,23,13,13,26002,,,,,8,4.6,4,0,,,,""
2022-05-24,18.4,12.79,12.2,6,,,95,60.4,64.5,34,7,4.5,4.4,1.8,16,7.71,8.5,1,32,8,102.89,102.72,102.74,102.58,101.48,101.31,101.33,101.17,24100,24100,24100,24100,2.4,1.5,1.7,1,5.8,0,7.2,5.2,2.2,0,0,0,0,05:23:00,1653384180,5.38,20:35:00,1653438900,20.58,15.2,8,8,20,20,5,5,22215,,,,,8,5.4,4,0,,,,""
2022-05-23,17.1,11.33,11.6,6.1,,,92,64.2,65.5,39,6.9,4.2,4.2,1.4,13,8.04,8,3,,,102.79,102.65,102.61,102.43,101.37,101.24,101.19,101.02,24100,24100,24100,24100,1.9,1.5,1.5,1.1,6.4,0,6.6,4.6,1.6,0,0,0,0,05:24:00,1653297840,5.4,20:34:00,1653352440,20.57,15.17,8,8,19,19,5,5,24312,,,,,8,6.2,4.5,1,,,,""
2022-05-22,20.8,14.62,14.25,7.7,,,96,84.5,78,60,16.5,12,11.3,6.2,35,13.79,21,7,46,29,102.37,101.63,101.82,101.27,100.97,100.25,100.44,99.9,24100,22962.5,14450,4800,2,1.5,1.6,1.1,3.8,0,9.2,7.2,4.2,1.4,1.4,0,0,05:25:00,1653211500,5.42,20:33:00,1653265980,20.55,15.13,3,3,20,20,6,6,8062,,,,,8,6.8,4.5,1,,,,""
2022-05-21,30.8,21.95,23.65,16.5,38,,96,78,73.5,51,20.8,17.8,18.4,16.1,35,17.29,20.5,6,120,27,101.54,101,101.05,100.55,100.17,99.64,99.68,99.2,24100,22295.8,14450,4800,3.3,2.7,2.8,2.2,0,5.7,18.6,16.6,13.7,15,15,0,0,05:26:00,1653125160,5.43,20:32:00,1653179520,20.53,15.1,6,7,26,27,14,14,17384,,,,,8,6,4.5,1,,,,""
2022-05-20,27.6,17.65,17.6,7.6,32,,99,75.8,74.5,50,16.7,12.8,11.9,7.2,33,15.79,19,5,48,19,101.05,100.74,100.72,100.39,99.66,99.36,99.35,99.03,24100,17250,12150,200,3.3,2.2,2.3,1.3,0.4,0,12.6,10.6,7.6,0,0,0,0,05:27:00,1653038820,5.45,20:31:00,1653093060,20.52,15.07,8,8,27,28,7,20,25561,,,,,8,5.3,4.5,1,,,,""
